Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Category,City,State,Postal Code,Region
847,CA-2016-114300,10/13/2016,10/17/2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Technology,Louisville,Kentucky,40214,South
848,CA-2016-114300,10/13/2016,10/17/2016,Standard Class,AF-10885,Art Foster,Consumer,United States,Furniture,Louisville,Kentucky,40214,South
849,CA-2018-107503,1/1/2018,1/6/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Furniture,Lorain,Ohio,44052,East
850,CA-2015-107755,2/7/2015,2/12/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Technology,Linden,New Jersey,7036,East
851,CA-2017-152534,6/20/2017,6/25/2017,Second Class,DP-13105,Dave Poirier,Corporate,United States,Office Supplies,Salinas,California,93905,West
852,CA-2017-152534,6/20/2017,6/25/2017,Second Class,DP-13105,Dave Poirier,Corporate,United States,Office Supplies,Salinas,California,93905,West
853,CA-2017-113747,5/28/2017,6/4/2017,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Office Supplies,Jackson,Mississippi,39212,South
854,CA-2017-123274,2/19/2017,2/24/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Furniture,New York City,New York,10035,East
855,CA-2017-123274,2/19/2017,2/24/2017,Standard Class,GT-14710,Greg Tran,Consumer,United States,Office Supplies,New York City,New York,10035,East
856,CA-2015-125612,8/3/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Office Supplies,New York City,New York,10035,East
857,CA-2015-125612,8/3/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Office Supplies,New York City,New York,10035,East
858,CA-2015-125612,8/3/2015,8/8/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Office Supplies,New York City,New York,10035,East
859,CA-2018-161984,4/10/2018,4/15/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Office Supplies,New Brunswick,New Jersey,8901,East
860,CA-2018-161984,4/10/2018,4/15/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Office Supplies,New Brunswick,New Jersey,8901,East
861,CA-2015-133851,6/9/2015,6/16/2015,Standard Class,CM-12445,Chuck Magee,Consumer,United States,Office Supplies,San Francisco,California,94122,West
862,CA-2015-133851,6/9/2015,6/16/2015,Standard Class,CM-12445,Chuck Magee,Consumer,United States,Office Supplies,San Francisco,California,94122,West
863,CA-2017-134474,1/5/2017,1/7/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Technology,Jacksonville,Florida,32216,South
864,CA-2017-134474,1/5/2017,1/7/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Office Supplies,Jacksonville,Florida,32216,South
865,CA-2017-134474,1/5/2017,1/7/2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Technology,Jacksonville,Florida,32216,South
866,CA-2015-149020,1/10/2015,1/15/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Office Supplies,Springfield,Virginia,22153,South
867,CA-2015-149020,1/10/2015,1/15/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Furniture,Springfield,Virginia,22153,South
868,CA-2017-134362,9/29/2017,10/2/2017,First Class,LS-16945,Linda Southworth,Corporate,United States,Office Supplies,Philadelphia,Pennsylvania,19140,East
869,CA-2015-136742,4/6/2015,4/10/2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Office Supplies,Lancaster,Pennsylvania,17602,East
870,CA-2017-158099,9/3/2017,9/5/2017,First Class,PK-18910,Paul Knutson,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19143,East
871,CA-2017-158099,9/3/2017,9/5/2017,First Class,PK-18910,Paul Knutson,Home Office,United States,Technology,Philadelphia,Pennsylvania,19143,East
872,CA-2016-131128,10/19/2016,10/20/2016,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Office Supplies,Concord,New Hampshire,3301,East
873,CA-2015-148488,12/10/2015,12/15/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Office Supplies,New York City,New York,10009,East
874,CA-2015-148488,12/10/2015,12/15/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Office Supplies,New York City,New York,10009,East
875,CA-2018-114636,8/25/2018,8/29/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Office Supplies,Charlotte,North Carolina,28205,South
876,CA-2017-116736,1/17/2017,1/21/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Furniture,Concord,New Hampshire,3301,East
877,CA-2017-116736,1/17/2017,1/21/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Technology,Concord,New Hampshire,3301,East
878,CA-2017-116736,1/17/2017,1/21/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Technology,Concord,New Hampshire,3301,East
879,US-2015-158638,9/17/2015,9/21/2015,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
880,CA-2018-111689,11/30/2018,12/2/2018,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Office Supplies,New York City,New York,10024,East
881,CA-2018-111689,11/30/2018,12/2/2018,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Furniture,New York City,New York,10024,East
882,CA-2016-129098,10/9/2016,10/13/2016,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Office Supplies,Springfield,Virginia,22153,South
883,US-2018-123463,12/23/2018,12/23/2018,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Office Supplies,San Francisco,California,94109,West
884,CA-2017-165148,10/22/2017,10/24/2017,First Class,PM-19135,Peter McVee,Home Office,United States,Furniture,Detroit,Michigan,48227,Central
885,CA-2015-134061,4/29/2015,5/4/2015,Standard Class,LL-16840,Lauren Leatherbury,Consumer,United States,Furniture,Rochester,New York,14609,East
886,CA-2016-143602,4/25/2016,4/28/2016,Second Class,JS-15595,Jill Stevenson,Corporate,United States,Office Supplies,Los Angeles,California,90045,West
887,CA-2018-115364,6/26/2018,7/2/2018,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Office Supplies,San Diego,California,92105,West
888,CA-2018-150707,10/14/2018,10/19/2018,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Office Supplies,Columbia,Maryland,21044,East
889,CA-2015-104976,12/9/2015,12/16/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Office Supplies,San Francisco,California,94122,West
890,CA-2018-132934,6/20/2018,6/26/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Technology,New Rochelle,New York,10801,East
891,CA-2018-132934,6/20/2018,6/26/2018,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Office Supplies,New Rochelle,New York,10801,East
892,CA-2018-133256,6/26/2018,6/27/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Office Supplies,Detroit,Michigan,48227,Central
893,CA-2018-133256,6/26/2018,6/27/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Office Supplies,Detroit,Michigan,48227,Central
894,CA-2018-133256,6/26/2018,6/27/2018,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Technology,Detroit,Michigan,48227,Central
895,CA-2017-105494,11/10/2017,11/12/2017,First Class,PC-18745,Pamela Coakley,Corporate,United States,Office Supplies,San Francisco,California,94122,West
896,CA-2017-105494,11/10/2017,11/12/2017,First Class,PC-18745,Pamela Coakley,Corporate,United States,Office Supplies,San Francisco,California,94122,West
897,CA-2017-140634,10/3/2017,10/6/2017,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Office Supplies,Houston,Texas,77095,Central
898,CA-2015-144407,9/9/2015,9/15/2015,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Office Supplies,Detroit,Michigan,48227,Central
899,CA-2018-160983,10/29/2018,10/31/2018,Second Class,GB-14530,George Bell,Corporate,United States,Office Supplies,Auburn,New York,13021,East
900,US-2017-114622,4/10/2017,4/12/2017,First Class,JR-16210,Justin Ritter,Corporate,United States,Office Supplies,Springfield,Ohio,45503,East
901,CA-2018-150959,11/11/2018,11/13/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Office Supplies,Garland,Texas,75043,Central
902,CA-2018-150959,11/11/2018,11/13/2018,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Office Supplies,Garland,Texas,75043,Central
903,CA-2018-132353,9/15/2018,9/17/2018,First Class,DB-13060,Dave Brooks,Consumer,United States,Technology,Chicago,Illinois,60653,Central
904,CA-2017-130477,4/8/2017,4/12/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Office Supplies,Los Angeles,California,90032,West
905,CA-2017-130477,4/8/2017,4/12/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Office Supplies,Los Angeles,California,90032,West
906,CA-2017-130477,4/8/2017,4/12/2017,Standard Class,LC-17140,Logan Currie,Consumer,United States,Office Supplies,Los Angeles,California,90032,West
907,CA-2018-143259,12/30/2018,1/3/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Furniture,New York City,New York,10009,East
908,CA-2018-143259,12/30/2018,1/3/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Technology,New York City,New York,10009,East
909,CA-2018-143259,12/30/2018,1/3/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Office Supplies,New York City,New York,10009,East
910,CA-2018-137596,9/2/2018,9/7/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Technology,Jackson,Michigan,49201,Central
911,CA-2018-137596,9/2/2018,9/7/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Technology,Jackson,Michigan,49201,Central
912,CA-2018-137596,9/2/2018,9/7/2018,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Office Supplies,Jackson,Michigan,49201,Central
913,CA-2016-133627,5/31/2016,6/7/2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Furniture,Norwich,Connecticut,6360,East
914,CA-2018-102519,11/27/2018,11/29/2018,First Class,BM-11650,Brian Moss,Corporate,United States,Furniture,Milwaukee,Wisconsin,53209,Central
915,CA-2018-102519,11/27/2018,11/29/2018,First Class,BM-11650,Brian Moss,Corporate,United States,Technology,Milwaukee,Wisconsin,53209,Central
916,US-2015-141215,6/15/2015,6/21/2015,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Furniture,San Antonio,Texas,78207,Central
917,US-2015-141215,6/15/2015,6/21/2015,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Furniture,San Antonio,Texas,78207,Central
918,US-2015-141215,6/15/2015,6/21/2015,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Office Supplies,San Antonio,Texas,78207,Central
919,CA-2017-165218,3/5/2017,3/11/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Office Supplies,Dallas,Texas,75220,Central
920,CA-2017-165218,3/5/2017,3/11/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Office Supplies,Dallas,Texas,75220,Central
921,CA-2015-138296,12/5/2015,12/12/2015,Standard Class,RC-19825,Roy Collins,Consumer,United States,Office Supplies,Alexandria,Virginia,22304,South
922,CA-2016-111164,4/11/2016,4/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Technology,New York City,New York,10009,East
923,CA-2016-111164,4/11/2016,4/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Technology,New York City,New York,10009,East
924,CA-2016-111164,4/11/2016,4/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Office Supplies,New York City,New York,10009,East
925,CA-2017-149797,9/15/2017,9/20/2017,Standard Class,AH-10075,Adam Hart,Corporate,United States,Office Supplies,New York City,New York,10011,East
926,CA-2015-132962,9/13/2015,9/16/2015,First Class,JM-15535,Jessica Myrick,Consumer,United States,Office Supplies,Philadelphia,Pennsylvania,19143,East
927,CA-2015-132962,9/13/2015,9/16/2015,First Class,JM-15535,Jessica Myrick,Consumer,United States,Technology,Philadelphia,Pennsylvania,19143,East
928,CA-2016-115091,10/5/2016,10/9/2016,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Office Supplies,Springfield,Virginia,22153,South
929,CA-2016-115091,10/5/2016,10/9/2016,Standard Class,JJ-15760,Joel Jenkins,Home Office,United States,Office Supplies,Springfield,Virginia,22153,South
930,CA-2018-144932,4/14/2018,4/17/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Office Supplies,Toledo,Ohio,43615,East
931,CA-2018-144932,4/14/2018,4/17/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Office Supplies,Toledo,Ohio,43615,East
932,CA-2018-144932,4/14/2018,4/17/2018,First Class,AB-10165,Alan Barnes,Consumer,United States,Office Supplies,Toledo,Ohio,43615,East
933,CA-2018-114216,9/2/2018,9/6/2018,Standard Class,RK-19300,Ralph Kennedy,Consumer,United States,Office Supplies,Philadelphia,Pennsylvania,19140,East
934,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
935,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
936,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
937,CA-2017-140081,6/20/2017,6/24/2017,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
938,US-2018-111745,11/5/2018,11/6/2018,First Class,RA-19885,Ruben Ausman,Corporate,United States,Technology,Farmington,New Mexico,87401,West
939,CA-2016-148250,12/13/2016,12/17/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Office Supplies,Riverside,California,92503,West
940,CA-2016-148250,12/13/2016,12/17/2016,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Office Supplies,Riverside,California,92503,West
941,CA-2017-105760,6/19/2017,6/20/2017,First Class,KC-16255,Karen Carlisle,Corporate,United States,Office Supplies,San Francisco,California,94110,West
942,CA-2017-142958,12/13/2017,12/20/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Office Supplies,Torrance,California,90503,West
943,CA-2017-142958,12/13/2017,12/20/2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,Furniture,Torrance,California,90503,West
944,CA-2016-120880,5/29/2016,6/3/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Office Supplies,Seattle,Washington,98105,West
945,CA-2016-120880,5/29/2016,6/3/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Office Supplies,Seattle,Washington,98105,West
946,CA-2016-120880,5/29/2016,6/3/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,Office Supplies,Seattle,Washington,98105,West
947,US-2016-140200,7/26/2016,7/28/2016,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Furniture,Mesa,Arizona,85204,West
948,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Furniture,Philadelphia,Pennsylvania,19120,East
949,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Furniture,Philadelphia,Pennsylvania,19120,East
950,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Furniture,Philadelphia,Pennsylvania,19120,East
951,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
952,US-2018-110576,11/28/2018,12/2/2018,Standard Class,RB-19795,Ross Baird,Home Office,United States,Office Supplies,Philadelphia,Pennsylvania,19120,East
953,CA-2018-131156,4/3/2018,4/7/2018,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Furniture,Philadelphia,Pennsylvania,19143,East
954,CA-2018-136539,12/28/2018,1/1/2019,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Office Supplies,Round Rock,Texas,78664,Central
955,CA-2018-136539,12/28/2018,1/1/2019,Standard Class,GH-14665,Greg Hansen,Consumer,United States,Furniture,Round Rock,Texas,78664,Central
956,CA-2018-119305,11/30/2018,12/4/2018,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Office Supplies,Jackson,Mississippi,39212,South
957,CA-2018-102414,5/15/2018,5/18/2018,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Technology,Phoenix,Arizona,85023,West
958,CA-2018-102414,5/15/2018,5/18/2018,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Office Supplies,Phoenix,Arizona,85023,West
959,CA-2018-102414,5/15/2018,5/18/2018,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Office Supplies,Phoenix,Arizona,85023,West
960,CA-2016-112571,9/22/2016,9/22/2016,Same Day,DL-12925,Daniel Lacy,Consumer,United States,Furniture,Oceanside,California,92054,West
961,CA-2018-152142,11/14/2018,11/19/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Furniture,San Francisco,California,94110,West
962,CA-2016-160059,11/27/2016,12/1/2016,Standard Class,TB-21190,Thomas Brumley,Home Office,United States,Office Supplies,Fayetteville,Arkansas,72701,South
963,CA-2017-120859,9/1/2017,9/4/2017,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Office Supplies,San Francisco,California,94110,West
964,CA-2015-127488,9/22/2015,9/24/2015,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Office Supplies,Boca Raton,Florida,33433,South
965,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,Office Supplies,New York City,New York,10011,East
966,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,Office Supplies,New York City,New York,10011,East
967,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,Office Supplies,New York City,New York,10011,East
968,CA-2018-135279,4/9/2018,4/11/2018,First Class,BS-11800,Bryan Spruell,Home Office,United States,Office Supplies,New York City,New York,10011,East
